Strike Price,expiryDate,openInterest,changeinOpenInterest,pchangeinOpenInterest,totalTradedVolume,impliedVolatility,lastPrice,change,pChange,totalBuyQuantity,totalSellQuantity,bidQty,bidprice,askQty,askPrice,underlyingValue,date,Time
21300,13-Mar-2025,13.0,-2.0,-13.333333333333334,5,50.17,1109.0,-62.0,-5.2946199829205804,4575,4575,1125,1024.25,1125,1190.15,22397.2,2025-03-14,09-17-26
21300,20-Mar-2025,9.0,-1.0,-10.0,5,0.0,1115.0,-75.0,-6.302521008403361,1575,5025,750,1058.1,750,1164.75,22397.2,2025-03-14,09-17-26
21300,27-Mar-2025,67.0,0.0,0.0,0,0.0,1237.75,0.0,0.0,5025,6225,750,1000.9,750,1204.85,22397.2,2025-03-14,09-17-26
21300,03-Apr-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,22397.2,2025-03-14,09-17-26
21300,24-Apr-2025,9.0,0.0,0.0,0,0.0,1529.9,0.0,0.0,4425,5250,225,1088.65,1725,1419.95,22397.2,2025-03-14,09-17-26
21300,29-May-2025,11.0,0.0,0.0,0,0.0,1689.8,-0.15000000000009095,-0.008876002248592618,1800,2400,1800,1192.85,1725,1702.4,22397.2,2025-03-14,09-17-26
21350,13-Mar-2025,11.0,3.0,37.5,22,70.43,1089.25,-101.90000000000009,-8.554758006968063,4575,4575,1125,973.7,1125,1140.35,22397.2,2025-03-14,09-17-26
21350,20-Mar-2025,8.0,0.0,0.0,0,0.0,1157.75,0.20000000000004547,0.01727787136625161,5175,4950,975,971.15,750,1172.55,22397.2,2025-03-14,09-17-26
21350,27-Mar-2025,19.0,0.0,0.0,0,0.0,1285.2,-0.14999999999986358,-0.011669973159051121,5475,6000,750,941.95,750,1171.65,22397.2,2025-03-14,09-17-26
21350,03-Apr-2025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,22397.2,2025-03-14,09-17-26
